hotstar_id,title,description,genre,year,age_rating,running_time,seasons,episodes,type
-0.1223791499112022,2264,925,11,-0.47910839388962756,3,0.23035386709073663,-0.18783905337062762,-0.22436726890040196,0
-0.12261507996243186,1059,203,0,-0.3115484295244635,3,0.5710644603950341,-0.18783905337062762,-0.22436726890040196,0
-0.12264205034332011,3435,6167,35,0.19113146357102867,4,0.3763726927925784,-0.18783905337062762,-0.22436726890040196,0
-0.12264691910072986,5031,6597,6,-0.14398846515929944,3,0.4737185765938063,-0.18783905337062762,-0.22436726890040196,0
0.4175368425979189,3365,4765,0,0.19113146357102867,3,1.1551397632024012,-0.18783905337062762,-0.22436726890040196,0
-0.12254165378100906,1779,2431,11,-0.3115484295244635,3,0.035662099488280925,-0.18783905337062762,-0.22436726890040196,0
-0.1224218424511012,6354,3599,11,-1.0655682691677018,3,1.2524856470036292,-0.18783905337062762,-0.22436726890040196,0
-0.12254849456179989,4022,1429,11,-0.3953284117070455,5,0.619737402295648,-0.18783905337062762,-0.22436726890040196,0
0.4176113992121334,1291,6801,5,0.6938113566665208,3,0.4007091637428854,-0.18783905337062762,-0.22436726890040196,0
-0.12242974301263423,5258,4486,6,-1.40068819789803,5,0.4980550475441132,-0.18783905337062762,-0.22436726890040196,0
-0.12231291777081763,949,4854,11,0.5262513923013568,3,-0.30504849381601656,-0.18783905337062762,-0.22436726890040196,0
-0.12262351457033889,3776,2665,6,-0.060208482976717416,3,0.23035386709073663,-0.18783905337062762,-0.22436726890040196,0
0.4175564152936263,3431,5729,12,0.19113146357102867,5,-0.18336613906448174,-0.18783905337062762,-0.22436726890040196,0
0.41755646516566125,4458,1949,0,-0.060208482976717416,3,0.7657562279974898,-0.18783905337062762,-0.22436726890040196,0
-0.12226428422475794,1639,4472,11,0.35869142793619274,3,0.5223915184944202,-0.18783905337062762,-0.22436726890040196,0
